geometry,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((385436.634 5820890.066, 385435.749 5820890.079, 385429.738 5820890.167, 385429.824 5820902.833, 385436.81 5820902.402, 385436.634 5820890.066))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385422.266 5821162.85, 385425.537 5821177.822, 385431.306 5821176.376, 385430.406 5821172.995, 385428.461 5821173.513, 385426.463 5821166.009, 385428.408 5821165.491, 385427.297 5821161.319, 385422.266 5821162.85))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385291.567 5820909.801, 385266.775 5820910.167, 385251.138 5820910.399, 385251.209 5820922.038, 385303.885 5820921.423, 385303.778 5820909.711, 385303.215 5820909.716, 385291.567 5820909.801))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385369.455 5820947.36, 385367.663 5820947.453, 385358.573 5820947.925, 385359.13 5820958.648, 385363.095 5820958.442, 385369.085 5820958.13, 385369.664 5820958.1, 385369.388 5820952.801, 385369.737 5820952.783, 385369.455 5820947.36))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385420.974 5820885.807, 385422.617 5820885.106, 385424.461 5820886.431, 385424.338 5820873.386, 385413.647 5820873.502, 385413.768 5820885.834, 385420.974 5820885.807))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385553.836 5821090.206, 385559.641 5821089.99, 385562.094 5821075.863, 385549.082 5821073.402, 385553.836 5821090.206))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385142.878 5821171.268, 385142.606 5821172.741, 385145.208 5821173.222, 385145.48 5821171.748, 385142.878 5821171.268))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385215.798 5821157.495, 385217.486 5821161.058, 385217.675 5821161.456, 385229.367 5821155.915, 385229.216 5821155.596, 385227.488 5821151.951, 385215.798 5821157.495))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385228.617 5820938.764, 385217.584 5820938.912, 385217.883 5820959.739, 385229.145 5820959.542, 385229.136 5820959.214, 385228.586 5820959.224, 385228.374 5820946.119, 385228.744 5820946.113, 385228.617 5820938.764))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385620.613 5821003.703, 385593.211 5821016.474, 385595.999 5821022.455, 385600.757 5821023.506, 385598.001 5821035.993, 385595.31 5821037.299, 385598.656 5821044.189, 385602.292 5821040.517, 385614.477 5821042.813, 385614.259 5821043.974, 385620.989 5821045.242, 385627.895 5821008.594, 385620.613 5821003.703))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385462.51 5820902.892, 385462.467 5820900.819, 385448.324 5820901.691, 385439.427 5820902.24, 385440.688 5820958.048, 385459.553 5820957.667, 385463.603 5820957.585, 385462.51 5820902.892))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385392.243 5820936.096, 385396.375 5820935.948, 385396.131 5820929.158, 385391.999 5820929.306, 385392.243 5820936.096))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385602.292 5821040.517, 385598.656 5821044.189, 385600.563 5821048.116, 385608.971 5821049.699, 385613.036 5821050.465, 385614.258 5821043.974, 385614.477 5821042.813, 385602.292 5821040.517))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385187.068 5821203.43, 385188.014 5821199.051, 385189.969 5821199.474, 385190.298 5821197.95, 385188.343 5821197.527, 385189.742 5821191.057, 385186.664 5821190.392, 385184.738 5821189.975, 385147.636 5821181.954, 385144.947 5821194.249, 385187.068 5821203.43))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385580.242 5821052.537, 385584.638 5821050.161, 385577.342 5821036.603, 385572.941 5821038.972, 385580.242 5821052.537))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385283.655 5820931.816, 385283.865 5820943.83, 385291.432 5820943.68, 385291.222 5820931.675, 385283.655 5820931.816))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385614.259 5821043.974, 385613.036 5821050.465, 385619.766 5821051.733, 385620.989 5821045.242, 385614.259 5821043.974))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385202.856 5821058.398, 385178.118 5821060.075, 385181.856 5821105.478, 385182.858 5821117.648, 385198.524 5821116.329, 385201.962 5821116.048, 385207.562 5821115.579, 385202.856 5821058.398))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385125.272 5820919.777, 385109.994 5820920.241, 385111.248 5820949.504, 385122.977 5820949.15, 385126.526 5820949.042, 385125.623 5820927.968, 385125.272 5820919.777))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385365.551 5820906.798, 385356.465 5820907.359, 385358.573 5820947.925, 385367.663 5820947.453, 385365.951 5820914.503, 385365.551 5820906.798))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385451.413 5820977.909, 385451.078 5820977.459, 385450.646 5820977.101, 385450.604 5820975.467, 385447.445 5820975.525, 385447.5 5820977.659, 385447.217 5820978.144, 385447.058 5820978.682, 385447.03 5820979.242, 385447.137 5820979.793, 385447.37 5820980.303, 385447.718 5820980.743, 385448.161 5820981.088, 385448.672 5820981.318, 385449.224 5820981.42, 385449.784 5820981.389, 385450.321 5820981.226, 385450.804 5820980.94, 385451.205 5820980.548, 385451.501 5820980.072, 385451.677 5820979.539, 385451.721 5820978.98, 385451.631 5820978.426, 385451.413 5820977.909))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385213.244 5820959.901, 385176.594 5820960.308, 385176.614 5820961.378, 385176.935 5820988.71, 385198.278 5820988.463, 385200.288 5820988.455, 385207.176 5820988.374, 385207.216 5820991.533, 385210.205 5820991.496, 385210.175 5820988.337, 385213.534 5820988.303, 385213.244 5820959.901))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385556.254 5821071.499, 385554.413 5821064.993, 385547.274 5821067.012, 385549.082 5821073.402, 385562.094 5821075.863, 385571.802 5821077.699, 385574.608 5821061.939, 385556.254 5821071.499))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385143.135 5820999.112, 385142.995 5820990.705, 385142.595 5820990.713, 385137.027 5820990.799, 385134.998 5820990.837, 385116.485 5820991.143, 385116.579 5820997.157, 385117.579 5820997.148, 385117.645 5821001.147, 385143.135 5820999.112))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385579.294 5821026.35, 385591.908 5821052.319, 385600.563 5821048.116, 385598.657 5821044.189, 385595.31 5821037.299, 385594.56 5821037.664, 385587.199 5821022.51, 385579.294 5821026.35))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385229.541 5820910.718, 385229.625 5820922.164, 385251.209 5820922.038, 385251.138 5820910.399, 385247.85 5820910.448, 385241.626 5820910.539, 385235.146 5820910.635, 385229.541 5820910.718))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385400.974 5821016.592, 385400.801 5821010.435, 385386.828 5821010.797, 385382.154 5821010.918, 385382.314 5821017.076, 385400.974 5821016.592))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385229.541 5820910.718, 385222.953 5820910.816, 385216.564 5820910.911, 385216.916 5820938.92, 385217.584 5820938.912, 385228.617 5820938.764, 385229.727 5820938.748, 385229.625 5820922.164, 385229.541 5820910.718))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385366.528 5820885.484, 385355.085 5820882.367, 385355.996 5820898.868, 385356.465 5820907.359, 385365.551 5820906.798, 385366.483 5820906.741, 385366.566 5820900.436, 385367.985 5820900.331, 385367.272 5820888.844, 385366.522 5820888.457, 385366.524 5820887.517, 385366.528 5820885.484))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385377.433 5820906.065, 385373.873 5820906.285, 385374.322 5820914.017, 385374.782 5820922.5, 385381.594 5820922.07, 385381.251 5820916.657, 385380.506 5820905.876, 385377.433 5820906.065))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385574.608 5821061.939, 385571.802 5821077.699, 385576.86 5821078.656, 385578.676 5821068.452, 385579.675 5821062.84, 385574.608 5821061.939))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385486.746 5820971.426, 385482.331 5821001.108, 385492.218 5821002.579, 385496.633 5820972.897, 385486.746 5820971.426))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385564.482 5820887.195, 385576.231 5820886.733, 385575.377 5820883.97, 385565.249 5820884.134, 385564.482 5820887.195))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385177.813 5821055.378, 385177.787 5821055.069, 385172.387 5821055.581, 385172.945 5821063.85, 385173.064 5821063.848, 385172.937 5821062.391, 385174.677 5821060.308, 385176.934 5821060.155, 385176.565 5821055.482, 385177.813 5821055.378))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385416.194 5820919.072, 385416.105 5820917.556, 385414.357 5820917.662, 385414.446 5820919.175, 385416.194 5820919.072))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385198.99 5821122.162, 385202.458 5821121.885, 385201.962 5821116.048, 385198.524 5821116.329, 385198.99 5821122.162))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385134.775 5820987.542, 385134.747 5820986.072, 385118.113 5820986.339, 385118.121 5820987.809, 385134.775 5820987.542))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385396.5 5820928.763, 385393.678 5820928.865, 385392.598 5820928.887, 385391.521 5820928.82, 385390.452 5820928.664, 385389.4 5820928.42, 385388.372 5820928.09, 385387.375 5820927.676, 385386.415 5820927.181, 385386.08 5820928.463, 385385.856 5820929.77, 385385.745 5820931.09, 385385.746 5820932.415, 385385.86 5820933.736, 385386.087 5820935.042, 385386.424 5820936.323, 385386.869 5820937.571, 385387.42 5820938.777, 385388.419 5820938.17, 385389.463 5820937.643, 385390.544 5820937.199, 385391.656 5820936.84, 385392.793 5820936.569, 385393.948 5820936.387, 385396.77 5820936.285, 385396.5 5820928.763))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385142.595 5820990.713, 385142.567 5820989.243, 385136.989 5820989.34, 385137.027 5820990.799, 385142.595 5820990.713))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385186.97 5821188.974, 385185.045 5821188.557, 385184.738 5821189.975, 385186.664 5821190.392, 385186.97 5821188.974))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385200.323 5820993.444, 385200.288 5820988.455, 385198.278 5820988.463, 385198.324 5820993.462, 385200.323 5820993.444))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385386.779 5821007.781, 385386.828 5821010.797, 385400.801 5821010.435, 385400.747 5821007.42, 385386.779 5821007.781))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385384.056 5820917.993, 385383.967 5820916.495, 385382.219 5820916.598, 385382.318 5820918.096, 385384.056 5820917.993))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385172.245 5820978.709, 385169.891 5820976.394, 385169.943 5820982.803, 385172.372 5820982.767, 385172.245 5820978.709))",5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,183565.9375,2005/02/18 00:00:00.000
"POLYGON ((385591.401 5820675.544, 385597.35 5820675.172, 385596.905 5820667.689, 385598.534 5820667.595, 385598.46 5820666.35, 385596.832 5820666.441, 385596.502 5820660.89, 385596.394 5820659.082, 385595.847 5820649.874, 385595.861 5820649.873, 385595.287 5820640.092, 385595.272 5820640.093, 385594.764 5820631.163, 385584.565 5820631.757, 385585.036 5820639.956, 385583.854 5820640.035, 385584.492 5820651.279, 385585.689 5820651.211, 385586.188 5820659.683, 385586.296 5820661.501, 385586.429 5820663.766, 385585.23 5820663.835, 385585.45 5820667.621, 385586.648 5820667.551, 385586.883 5820671.563, 385585.676 5820671.636, 385585.933 5820675.885, 385591.401 5820675.544))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385606.497 5820639.961, 385606.39 5820638.2, 385605.064 5820638.277, 385605.163 5820640.022, 385606.497 5820639.961))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385608.362 5820667.579, 385608.255 5820665.789, 385606.674 5820665.878, 385606.765 5820667.689, 385608.362 5820667.579))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385607.106 5820650.453, 385607.012 5820648.713, 385605.687 5820648.779, 385605.797 5820650.533, 385607.106 5820650.453))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385662.754 5820594.919, 385662.487 5820589.966, 385663.95 5820589.888, 385663.637 5820584.06, 385660.971 5820584.203, 385659.77 5820584.267, 385660.349 5820595.048, 385662.754 5820594.919))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385638.015 5820677.589, 385632.781 5820677.85, 385628.015 5820678.088, 385628.497 5820686.885, 385638.455 5820686.39, 385638.015 5820677.589))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385637.498 5820611.23, 385624.215 5820611.855, 385624.653 5820619.265, 385624.746 5820620.836, 385625.265 5820620.811, 385637.933 5820620.204, 385637.498 5820611.23))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385655.18 5820670.974, 385676.25 5820669.922, 385675.625 5820657.405, 385654.605 5820658.445, 385655.18 5820670.974))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385644.688 5820610.893, 385645.019 5820617.933, 385659.326 5820617.257, 385659.03 5820610.219, 385650.081 5820610.639, 385644.688 5820610.893))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385639.95 5820648.353, 385640.269 5820654.948, 385654.601 5820654.294, 385654.503 5820652.296, 385659.588 5820652.079, 385659.369 5820647.354, 385644.621 5820647.974, 385639.95 5820648.353))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385627.705 5820672.344, 385627.754 5820673.273, 385628.015 5820678.088, 385632.781 5820677.85, 385632.493 5820672.106, 385627.705 5820672.344))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385665.09 5820693.175, 385645.414 5820694.093, 385646.016 5820706.983, 385665.848 5820706.056, 385665.09 5820693.175))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385597.189 5820675.182, 385597.455 5820679.733, 385599.992 5820680.347, 385600.042 5820681.143, 385609.137 5820680.575, 385608.772 5820674.459, 385597.189 5820675.182))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385625.265 5820620.811, 385626.947 5820655.556, 385640.269 5820654.948, 385639.949 5820648.353, 385638.582 5820620.173, 385637.933 5820620.204, 385625.265 5820620.811))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385624.215 5820611.855, 385623.87 5820605.973, 385605.762 5820607.039, 385606.15 5820613.479, 385606.562 5820620.319, 385624.654 5820619.265, 385624.215 5820611.855))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385627.027 5820659.808, 385627.705 5820672.344, 385632.493 5820672.105, 385655.18 5820670.974, 385654.605 5820658.445, 385627.027 5820659.808))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385628.918 5820694.672, 385622.375 5820695.028, 385622.658 5820700.22, 385629.201 5820699.863, 385628.918 5820694.672))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385675.238 5820692.701, 385665.09 5820693.175, 385665.848 5820706.056, 385671.136 5820705.809, 385672.653 5820705.738, 385675.238 5820692.701))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385642.164 5820589.159, 385641.724 5820580.502, 385622.427 5820581.505, 385622.937 5820590.158, 385642.164 5820589.159))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385649.77 5820604.026, 385650.081 5820610.639, 385674.654 5820609.484, 385692.105 5820608.663, 385704.588 5820608.076, 385705.303 5820604.345, 385686.72 5820602.288, 385649.77 5820604.026))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385692.105 5820608.663, 385674.654 5820609.484, 385675.116 5820620.466, 385689.952 5820619.784, 385692.105 5820608.663))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385600.341 5820613.814, 385600.688 5820620.657, 385606.562 5820620.319, 385606.149 5820613.479, 385600.341 5820613.814))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385645.019 5820617.933, 385645.779 5820634.101, 385660.005 5820633.398, 385659.49 5820621.153, 385659.326 5820617.257, 385645.019 5820617.933))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
"POLYGON ((385650.081 5820610.639, 385649.77 5820604.026, 385623.831 5820605.333, 385623.87 5820605.973, 385624.215 5820611.855, 385637.498 5820611.231, 385650.081 5820610.639))",42,021060,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,15312.609375,1993/07/01 00:00:00.000
